,state,area,old_year,new_year,old_number,new_number,perc_change
318,Alabama,"Huntsville, AL",2019,2020,26.3,27.6,0.04942965779467683
319,Alabama,"Huntsville, AL",2020,2021,27.6,31.1,0.12681159420289853
320,Alabama,"Huntsville, AL",2021,2022,31.1,33.9,0.09003215434083592
321,Alabama,"Huntsville, AL",2022,2023,33.9,35.2,0.03834808259587033
322,Alabama,"Huntsville, AL",2023,2024,35.2,36.0,0.022727272727272645
323,Louisiana,"Lafayette, LA",2007,2008,12.7,12.4,-0.023622047244094405
324,Louisiana,"Lafayette, LA",2008,2009,12.4,10.8,-0.1290322580645161
325,Louisiana,"Lafayette, LA",2009,2010,10.8,12.0,0.11111111111111104
326,Louisiana,"Lafayette, LA",2010,2011,12.0,12.8,0.06666666666666672
327,Louisiana,"Lafayette, LA",2011,2012,12.8,13.4,0.04687499999999997
328,Louisiana,"Lafayette, LA",2012,2013,13.4,15.1,0.126865671641791
329,Louisiana,"Lafayette, LA",2013,2014,15.1,15.3,0.013245033112582853
330,Louisiana,"Lafayette, LA",2014,2015,15.3,13.0,-0.15032679738562096
331,Louisiana,"Lafayette, LA",2015,2016,13.0,11.4,-0.12307692307692306
332,Louisiana,"Lafayette, LA",2016,2017,11.4,11.6,0.017543859649122744
333,Louisiana,"Lafayette, LA",2017,2018,11.6,12.4,0.06896551724137938
334,Louisiana,"Lafayette, LA",2018,2019,12.4,12.6,0.016129032258064457
335,Louisiana,"Lafayette, LA",2019,2020,12.6,10.7,-0.1507936507936508
336,Louisiana,"Lafayette, LA",2020,2021,10.7,12.1,0.13084112149532715
337,Louisiana,"Lafayette, LA",2021,2022,12.1,13.7,0.13223140495867766
338,Louisiana,"Lafayette, LA",2022,2023,13.7,14.0,0.021897810218978155
339,Louisiana,"Lafayette, LA",2023,2024,14.0,14.3,0.02142857142857148
340,Pennsylvania,"Montgomery County-Bucks County-Chester County, PA Metropolitan Division",2007,2008,106.8,101.2,-0.0524344569288389
341,Pennsylvania,"Montgomery County-Bucks County-Chester County, PA Metropolitan Division",2008,2009,101.2,92.1,-0.08992094861660087
342,Pennsylvania,"Montgomery County-Bucks County-Chester County, PA Metropolitan Division",2009,2010,92.1,92.1,0.0
343,Pennsylvania,"Montgomery County-Bucks County-Chester County, PA Metropolitan Division",2010,2011,92.1,90.7,-0.015200868621063969
344,Pennsylvania,"Montgomery County-Bucks County-Chester County, PA Metropolitan Division",2011,2012,90.7,90.1,-0.006615214994487415
345,Pennsylvania,"Montgomery County-Bucks County-Chester County, PA Metropolitan Division",2012,2013,90.1,90.8,0.007769145394006692
346,Pennsylvania,"Montgomery County-Bucks County-Chester County, PA Metropolitan Division",2013,2014,90.8,91.8,0.011013215859030838
347,Pennsylvania,"Montgomery County-Bucks County-Chester County, PA Metropolitan Division",2014,2015,91.8,91.0,-0.008714596949891037
348,Pennsylvania,"Montgomery County-Bucks County-Chester County, PA Metropolitan Division",2015,2016,91.0,91.4,0.004395604395604458
349,Pennsylvania,"Montgomery County-Bucks County-Chester County, PA Metropolitan Division",2016,2017,91.4,91.0,-0.004376367614879712
350,Pennsylvania,"Montgomery County-Bucks County-Chester County, PA Metropolitan Division",2017,2018,91.0,91.6,0.006593406593406531
351,Pennsylvania,"Montgomery County-Bucks County-Chester County, PA Metropolitan Division",2018,2019,91.6,91.9,0.003275109170305801
352,Pennsylvania,"Montgomery County-Bucks County-Chester County, PA Metropolitan Division",2019,2020,91.9,86.8,-0.055495103373231866
353,Pennsylvania,"Montgomery County-Bucks County-Chester County, PA Metropolitan Division",2020,2021,86.8,89.1,0.02649769585253453
354,Pennsylvania,"Montgomery County-Bucks County-Chester County, PA Metropolitan Division",2021,2022,89.1,91.0,0.021324354657688057
355,Pennsylvania,"Montgomery County-Bucks County-Chester County, PA Metropolitan Division",2022,2023,91.0,90.6,-0.004395604395604458
356,Pennsylvania,"Montgomery County-Bucks County-Chester County, PA Metropolitan Division",2023,2024,90.6,89.2,-0.015452538631346486
357,Indiana,"Lafayette-West Lafayette, IN",2007,2008,17.8,17.0,-0.04494382022471914
358,Indiana,"Lafayette-West Lafayette, IN",2008,2009,17.0,14.1,-0.17058823529411768
359,Indiana,"Lafayette-West Lafayette, IN",2009,2010,14.1,15.0,0.06382978723404258
360,Indiana,"Lafayette-West Lafayette, IN",2010,2011,15.0,16.6,0.10666666666666676
361,Indiana,"Lafayette-West Lafayette, IN",2011,2012,16.6,17.2,0.03614457831325288
362,Indiana,"Lafayette-West Lafayette, IN",2012,2013,17.2,17.2,0.0
363,Indiana,"Lafayette-West Lafayette, IN",2013,2014,17.2,17.9,0.04069767441860461
364,Indiana,"Lafayette-West Lafayette, IN",2014,2015,17.9,17.7,-0.01117318435754186
365,Indiana,"Lafayette-West Lafayette, IN",2015,2016,17.7,18.5,0.04519774011299439
366,Indiana,"Lafayette-West Lafayette, IN",2016,2017,18.5,19.2,0.0378378378378378
367,Indiana,"Lafayette-West Lafayette, IN",2017,2018,19.2,20.3,0.05729166666666674
368,Indiana,"Lafayette-West Lafayette, IN",2018,2019,20.3,20.5,0.009852216748768438
369,Indiana,"Lafayette-West Lafayette, IN",2019,2020,20.5,19.5,-0.04878048780487805
370,Indiana,"Lafayette-West Lafayette, IN",2020,2021,19.5,19.9,0.02051282051282044
371,Indiana,"Lafayette-West Lafayette, IN",2021,2022,19.9,21.1,0.06030150753768859
372,Indiana,"Lafayette-West Lafayette, IN",2022,2023,21.1,21.5,0.018957345971563913
373,Indiana,"Lafayette-West Lafayette, IN",2023,2024,21.5,21.5,0.0
374,Ohio,"Springfield, OH",2007,2008,8.0,7.4,-0.07499999999999996
375,Ohio,"Springfield, OH",2008,2009,7.4,6.4,-0.13513513513513511
376,Ohio,"Springfield, OH",2009,2010,6.4,6.8,0.06249999999999992
377,Ohio,"Springfield, OH",2010,2011,6.8,6.6,-0.02941176470588238
378,Ohio,"Springfield, OH",2011,2012,6.6,6.6,0.0
379,Ohio,"Springfield, OH",2012,2013,6.6,6.8,0.03030303030303033
380,Ohio,"Springfield, OH",2013,2014,6.8,6.9,0.014705882352941256
381,Ohio,"Springfield, OH",2014,2015,6.9,6.9,0.0
382,Ohio,"Springfield, OH",2015,2016,6.9,6.9,0.0
383,Ohio,"Springfield, OH",2016,2017,6.9,7.0,0.014492753623188354
384,Ohio,"Springfield, OH",2017,2018,7.0,7.3,0.04285714285714283
385,Ohio,"Springfield, OH",2018,2019,7.3,7.0,-0.04109589041095888
386,Ohio,"Springfield, OH",2019,2020,7.0,6.5,-0.07142857142857142
387,Ohio,"Springfield, OH",2020,2021,6.5,6.4,-0.01538461538461533
388,Ohio,"Springfield, OH",2021,2022,6.4,6.7,0.04687499999999997
389,Ohio,"Springfield, OH",2022,2023,6.7,6.8,0.014925373134328304
390,Ohio,"Springfield, OH",2023,2024,6.8,6.7,-0.014705882352941124
391,Florida,"North Port-Bradenton-Sarasota, FL",2007,2008,17.7,15.6,-0.11864406779661016
392,Florida,"North Port-Bradenton-Sarasota, FL",2008,2009,15.6,13.2,-0.15384615384615388
393,Florida,"North Port-Bradenton-Sarasota, FL",2009,2010,13.2,13.3,0.0075757575757576835
394,Florida,"North Port-Bradenton-Sarasota, FL",2010,2011,13.3,14.2,0.06766917293233071
395,Florida,"North Port-Bradenton-Sarasota, FL",2011,2012,14.2,14.7,0.035211267605633804
396,Florida,"North Port-Bradenton-Sarasota, FL",2012,2013,14.7,15.1,0.027210884353741523
397,Florida,"North Port-Bradenton-Sarasota, FL",2013,2014,15.1,16.1,0.06622516556291402
398,Florida,"North Port-Bradenton-Sarasota, FL",2014,2015,16.1,16.4,0.01863354037267063
399,Florida,"North Port-Bradenton-Sarasota, FL",2015,2016,16.4,16.9,0.030487804878048783
400,Florida,"North Port-Bradenton-Sarasota, FL",2016,2017,16.9,16.6,-0.017751479289940662
401,Florida,"North Port-Bradenton-Sarasota, FL",2017,2018,16.6,17.0,0.024096385542168586
402,Florida,"North Port-Bradenton-Sarasota, FL",2018,2019,17.0,17.1,0.005882352941176554
403,Florida,"North Port-Bradenton-Sarasota, FL",2019,2020,17.1,17.0,-0.005847953216374352
404,Florida,"North Port-Bradenton-Sarasota, FL",2020,2021,17.0,18.5,0.08823529411764706
405,Florida,"North Port-Bradenton-Sarasota, FL",2021,2022,18.5,18.6,0.005405405405405482
406,Florida,"North Port-Bradenton-Sarasota, FL",2022,2023,18.6,18.8,0.010752688172042972
407,Florida,"North Port-Bradenton-Sarasota, FL",2023,2024,18.8,18.5,-0.015957446808510675
408,California,"Hanford-Corcoran, CA",2007,2008,4.1,4.6,0.12195121951219513
409,California,"Hanford-Corcoran, CA",2008,2009,4.6,4.2,-0.08695652173913032
410,California,"Hanford-Corcoran, CA",2009,2010,4.2,3.9,-0.0714285714285715
411,California,"Hanford-Corcoran, CA",2010,2011,3.9,4.2,0.076923076923077
412,California,"Hanford-Corcoran, CA",2011,2012,4.2,4.0,-0.04761904761904766
413,California,"Hanford-Corcoran, CA",2012,2013,4.0,4.3,0.07499999999999996
414,California,"Hanford-Corcoran, CA",2013,2014,4.3,4.4,0.023255813953488497
415,California,"Hanford-Corcoran, CA",2014,2015,4.4,4.5,0.022727272727272645
416,California,"Hanford-Corcoran, CA",2015,2016,4.5,4.4,-0.022222222222222143
417,California,"Hanford-Corcoran, CA",2016,2017,4.4,4.5,0.022727272727272645
418,California,"Hanford-Corcoran, CA",2017,2018,4.5,4.7,0.04444444444444448
419,California,"Hanford-Corcoran, CA",2018,2019,4.7,4.6,-0.021276595744680965
420,California,"Hanford-Corcoran, CA",2019,2020,4.6,4.4,-0.043478260869565064
421,California,"Hanford-Corcoran, CA",2020,2021,4.4,4.4,0.0
422,California,"Hanford-Corcoran, CA",2021,2022,4.4,4.5,0.022727272727272645
423,California,"Hanford-Corcoran, CA",2022,2023,4.5,4.5,0.0
424,California,"Hanford-Corcoran, CA",2023,2024,4.5,4.9,0.08888888888888896
425,Idaho,"Lewiston, ID-WA",2007,2008,3.4,3.1,-0.08823529411764701
426,Idaho,"Lewiston, ID-WA",2008,2009,3.1,2.9,-0.06451612903225812
427,Idaho,"Lewiston, ID-WA",2009,2010,2.9,3.1,0.06896551724137938
428,Idaho,"Lewiston, ID-WA",2010,2011,3.1,2.8,-0.09677419354838718
429,Idaho,"Lewiston, ID-WA",2011,2012,2.8,3.6,0.2857142857142858
430,Idaho,"Lewiston, ID-WA",2012,2013,3.6,4.0,0.11111111111111108
431,Idaho,"Lewiston, ID-WA",2013,2014,4.0,4.1,0.02499999999999991
432,Idaho,"Lewiston, ID-WA",2014,2015,4.1,4.2,0.024390243902439157
433,Idaho,"Lewiston, ID-WA",2015,2016,4.2,4.6,0.09523809523809511
434,Idaho,"Lewiston, ID-WA",2016,2017,4.6,4.3,-0.0652173913043478
435,Idaho,"Lewiston, ID-WA",2017,2018,4.3,4.1,-0.046511627906976785
436,Idaho,"Lewiston, ID-WA",2018,2019,4.1,3.8,-0.07317073170731704
437,Idaho,"Lewiston, ID-WA",2019,2020,3.8,4.2,0.10526315789473695
438,Idaho,"Lewiston, ID-WA",2020,2021,4.2,4.4,0.04761904761904766
439,Idaho,"Lewiston, ID-WA",2021,2022,4.4,4.7,0.06818181818181814
440,Idaho,"Lewiston, ID-WA",2022,2023,4.7,4.7,0.0
441,Idaho,"Lewiston, ID-WA",2023,2024,4.7,4.6,-0.021276595744680965
442,Wisconsin,"Janesville-Beloit, WI",2007,2008,13.3,11.1,-0.16541353383458654
443,Wisconsin,"Janesville-Beloit, WI",2008,2009,11.1,8.0,-0.27927927927927926
444,Wisconsin,"Janesville-Beloit, WI",2009,2010,8.0,8.1,0.012499999999999956
445,Wisconsin,"Janesville-Beloit, WI",2010,2011,8.1,8.7,0.07407407407407403
446,Wisconsin,"Janesville-Beloit, WI",2011,2012,8.7,8.8,0.011494252873563383
447,Wisconsin,"Janesville-Beloit, WI",2012,2013,8.8,9.1,0.03409090909090897
448,Wisconsin,"Janesville-Beloit, WI",2013,2014,9.1,9.5,0.043956043956043994
449,Wisconsin,"Janesville-Beloit, WI",2014,2015,9.5,9.6,0.010526315789473648
450,Wisconsin,"Janesville-Beloit, WI",2015,2016,9.6,9.9,0.031250000000000076
451,Wisconsin,"Janesville-Beloit, WI",2016,2017,9.9,10.3,0.040404040404040435
452,Wisconsin,"Janesville-Beloit, WI",2017,2018,10.3,10.4,0.009708737864077634
453,Wisconsin,"Janesville-Beloit, WI",2018,2019,10.4,10.6,0.019230769230769162
454,Wisconsin,"Janesville-Beloit, WI",2019,2020,10.6,10.4,-0.01886792452830182
455,Wisconsin,"Janesville-Beloit, WI",2020,2021,10.4,10.5,0.009615384615384581
456,Wisconsin,"Janesville-Beloit, WI",2021,2022,10.5,11.5,0.09523809523809523
457,Wisconsin,"Janesville-Beloit, WI",2022,2023,11.5,11.5,0.0
458,Wisconsin,"Janesville-Beloit, WI",2023,2024,11.5,11.6,0.008695652173913012
459,Washington,"Seattle-Tacoma-Bellevue, WA",2007,2008,189.9,184.9,-0.02632964718272775
460,Washington,"Seattle-Tacoma-Bellevue, WA",2008,2009,184.9,166.6,-0.09897241752298545
461,Washington,"Seattle-Tacoma-Bellevue, WA",2009,2010,166.6,168.6,0.012004801920768308
462,Washington,"Seattle-Tacoma-Bellevue, WA",2010,2011,168.6,179.7,0.06583629893238431
463,Washington,"Seattle-Tacoma-Bellevue, WA",2011,2012,179.7,186.4,0.03728436282693388
464,Washington,"Seattle-Tacoma-Bellevue, WA",2012,2013,186.4,187.7,0.006974248927038535
465,Washington,"Seattle-Tacoma-Bellevue, WA",2013,2014,187.7,187.5,-0.001065530101225299
466,Washington,"Seattle-Tacoma-Bellevue, WA",2014,2015,187.5,187.8,0.0016000000000000606
467,Washington,"Seattle-Tacoma-Bellevue, WA",2015,2016,187.8,181.7,-0.03248136315228979
468,Washington,"Seattle-Tacoma-Bellevue, WA",2016,2017,181.7,176.6,-0.028068244358833212
469,Washington,"Seattle-Tacoma-Bellevue, WA",2017,2018,176.6,182.4,0.03284258210645533
470,Washington,"Seattle-Tacoma-Bellevue, WA",2018,2019,182.4,184.9,0.013706140350877192
471,Washington,"Seattle-Tacoma-Bellevue, WA",2019,2020,184.9,158.2,-0.1444023796646837
472,Washington,"Seattle-Tacoma-Bellevue, WA",2020,2021,158.2,157.4,-0.005056890012642118
473,Washington,"Seattle-Tacoma-Bellevue, WA",2021,2022,157.4,162.3,0.031130876747141076
474,Washington,"Seattle-Tacoma-Bellevue, WA",2022,2023,162.3,166.8,0.0277264325323475
475,Washington,"Seattle-Tacoma-Bellevue, WA",2023,2024,166.8,166.2,-0.0035971223021584093
476,Texas,"Houston-Pasadena-The Woodlands, TX",2007,2008,236.5,242.8,0.02663847780126855
477,Texas,"Houston-Pasadena-The Woodlands, TX",2008,2009,242.8,214.6,-0.1161449752883032
478,Texas,"Houston-Pasadena-The Woodlands, TX",2009,2010,214.6,218.6,0.018639328984156572
479,Texas,"Houston-Pasadena-The Woodlands, TX",2010,2011,218.6,234.4,0.07227813357731021
480,Texas,"Houston-Pasadena-The Woodlands, TX",2011,2012,234.4,246.9,0.053327645051194535
481,Texas,"Houston-Pasadena-The Woodlands, TX",2012,2013,246.9,251.7,0.019441069258809163
482,Texas,"Houston-Pasadena-The Woodlands, TX",2013,2014,251.7,262.0,0.04092173222089794
483,Texas,"Houston-Pasadena-The Woodlands, TX",2014,2015,262.0,233.2,-0.10992366412213744
484,Texas,"Houston-Pasadena-The Woodlands, TX",2015,2016,233.2,217.1,-0.0690394511149228
485,Texas,"Houston-Pasadena-The Woodlands, TX",2016,2017,217.1,223.6,0.029940119760479042
486,Texas,"Houston-Pasadena-The Woodlands, TX",2017,2018,223.6,235.0,0.05098389982110915
487,Texas,"Houston-Pasadena-The Woodlands, TX",2018,2019,235.0,236.1,0.004680851063829763
488,Texas,"Houston-Pasadena-The Woodlands, TX",2019,2020,236.1,212.5,-0.09995764506565012
489,Texas,"Houston-Pasadena-The Woodlands, TX",2020,2021,212.5,217.9,0.02541176470588238
490,Texas,"Houston-Pasadena-The Woodlands, TX",2021,2022,217.9,230.7,0.05874254245066536
491,Texas,"Houston-Pasadena-The Woodlands, TX",2022,2023,230.7,236.0,0.022973558734287004
492,Texas,"Houston-Pasadena-The Woodlands, TX",2023,2024,236.0,240.7,0.01991525423728809
493,New Mexico,"Santa Fe, NM",2007,2008,1.0,0.9,-0.09999999999999998
494,New Mexico,"Santa Fe, NM",2008,2009,0.9,0.8,-0.11111111111111108
495,New Mexico,"Santa Fe, NM",2009,2010,0.8,0.8,0.0
496,New Mexico,"Santa Fe, NM",2010,2011,0.8,0.8,0.0
497,New Mexico,"Santa Fe, NM",2011,2012,0.8,0.8,0.0
498,New Mexico,"Santa Fe, NM",2012,2013,0.8,0.8,0.0
499,New Mexico,"Santa Fe, NM",2013,2014,0.8,0.9,0.12499999999999997
500,New Mexico,"Santa Fe, NM",2014,2015,0.9,0.8,-0.11111111111111108
501,New Mexico,"Santa Fe, NM",2015,2016,0.8,0.9,0.12499999999999997
502,New Mexico,"Santa Fe, NM",2016,2017,0.9,0.9,0.0
503,New Mexico,"Santa Fe, NM",2017,2018,0.9,0.9,0.0
504,New Mexico,"Santa Fe, NM",2018,2019,0.9,0.9,0.0
505,New Mexico,"Santa Fe, NM",2019,2020,0.9,0.8,-0.11111111111111108
506,New Mexico,"Santa Fe, NM",2020,2021,0.8,0.8,0.0
507,New Mexico,"Santa Fe, NM",2021,2022,0.8,0.8,0.0
508,New Mexico,"Santa Fe, NM",2022,2023,0.8,0.8,0.0
509,New Mexico,"Santa Fe, NM",2023,2024,0.8,0.8,0.0
510,Washington,"Yakima, WA",2007,2008,8.6,7.5,-0.12790697674418602
511,Washington,"Yakima, WA",2008,2009,7.5,6.9,-0.07999999999999995
512,Washington,"Yakima, WA",2009,2010,6.9,7.7,0.11594202898550722
513,Washington,"Yakima, WA",2010,2011,7.7,7.4,-0.03896103896103894
514,Washington,"Yakima, WA",2011,2012,7.4,7.7,0.040540540540540515
515,Washington,"Yakima, WA",2012,2013,7.7,7.8,0.012987012987012941
516,Washington,"Yakima, WA",2013,2014,7.8,7.8,0.0
517,Washington,"Yakima, WA",2014,2015,7.8,8.0,0.025641025641025664
518,Washington,"Yakima, WA",2015,2016,8.0,8.2,0.02499999999999991
519,Washington,"Yakima, WA",2016,2017,8.2,8.6,0.0487804878048781
520,Washington,"Yakima, WA",2017,2018,8.6,8.7,0.011627906976744146
521,Washington,"Yakima, WA",2018,2019,8.7,8.4,-0.03448275862068954
522,Washington,"Yakima, WA",2019,2020,8.4,7.9,-0.05952380952380952
523,Washington,"Yakima, WA",2020,2021,7.9,8.4,0.06329113924050632
524,Washington,"Yakima, WA",2021,2022,8.4,8.3,-0.011904761904761862
525,Washington,"Yakima, WA",2022,2023,8.3,8.0,-0.036144578313253094
526,Washington,"Yakima, WA",2023,2024,8.0,7.9,-0.012499999999999956
527,Minnesota,"Rochester, MN",2007,2008,12.8,12.2,-0.04687500000000011
528,Minnesota,"Rochester, MN",2008,2009,12.2,11.1,-0.09016393442622948
529,Minnesota,"Rochester, MN",2009,2010,11.1,11.0,-0.009009009009008978
530,Minnesota,"Rochester, MN",2010,2011,11.0,11.2,0.01818181818181812
531,Minnesota,"Rochester, MN",2011,2012,11.2,11.2,0.0
532,Minnesota,"Rochester, MN",2012,2013,11.2,10.7,-0.044642857142857144
533,Minnesota,"Rochester, MN",2013,2014,10.7,10.8,0.009345794392523497
534,Minnesota,"Rochester, MN",2014,2015,10.8,10.6,-0.018518518518518615
535,Minnesota,"Rochester, MN",2015,2016,10.6,10.2,-0.03773584905660381
536,Minnesota,"Rochester, MN",2016,2017,10.2,10.3,0.009803921568627591
537,Minnesota,"Rochester, MN",2017,2018,10.3,10.8,0.04854368932038835
538,Minnesota,"Rochester, MN",2018,2019,10.8,10.9,0.009259259259259226
539,Minnesota,"Rochester, MN",2019,2020,10.9,9.8,-0.10091743119266051
540,Minnesota,"Rochester, MN",2020,2021,9.8,9.6,-0.02040816326530623
541,Minnesota,"Rochester, MN",2021,2022,9.6,9.5,-0.01041666666666663
542,Minnesota,"Rochester, MN",2022,2023,9.5,9.1,-0.04210526315789478
543,Minnesota,"Rochester, MN",2023,2024,9.1,9.0,-0.01098901098901095
544,North Carolina,"Durham-Chapel Hill, NC",2007,2008,43.3,41.0,-0.053117782909930654
545,North Carolina,"Durham-Chapel Hill, NC",2008,2009,41.0,34.9,-0.14878048780487807
546,North Carolina,"Durham-Chapel Hill, NC",2009,2010,34.9,34.4,-0.014326647564469915
547,North Carolina,"Durham-Chapel Hill, NC",2010,2011,34.4,32.5,-0.05523255813953484
548,North Carolina,"Durham-Chapel Hill, NC",2011,2012,32.5,33.6,0.03384615384615389
549,North Carolina,"Durham-Chapel Hill, NC",2012,2013,33.6,33.8,0.005952380952380825
550,North Carolina,"Durham-Chapel Hill, NC",2013,2014,33.8,34.2,0.011834319526627389
551,North Carolina,"Durham-Chapel Hill, NC",2014,2015,34.2,33.8,-0.011695906432748704
552,North Carolina,"Durham-Chapel Hill, NC",2015,2016,33.8,32.6,-0.03550295857988153
553,North Carolina,"Durham-Chapel Hill, NC",2016,2017,32.6,32.1,-0.015337423312883436
554,North Carolina,"Durham-Chapel Hill, NC",2017,2018,32.1,31.9,-0.006230529595015665
555,North Carolina,"Durham-Chapel Hill, NC",2018,2019,31.9,31.5,-0.012539184952978013
556,North Carolina,"Durham-Chapel Hill, NC",2019,2020,31.5,29.8,-0.05396825396825394
557,North Carolina,"Durham-Chapel Hill, NC",2020,2021,29.8,29.7,-0.003355704697986625
558,North Carolina,"Durham-Chapel Hill, NC",2021,2022,29.7,29.5,-0.00673400673400671
559,North Carolina,"Durham-Chapel Hill, NC",2022,2023,29.5,29.5,0.0
560,North Carolina,"Durham-Chapel Hill, NC",2023,2024,29.5,28.3,-0.04067796610169489
561,Pennsylvania,"York-Hanover, PA",2007,2008,37.9,37.1,-0.021108179419524992
562,Pennsylvania,"York-Hanover, PA",2008,2009,37.1,32.8,-0.11590296495956884
563,Pennsylvania,"York-Hanover, PA",2009,2010,32.8,32.2,-0.018292682926829097
564,Pennsylvania,"York-Hanover, PA",2010,2011,32.2,31.8,-0.01242236024844727
565,Pennsylvania,"York-Hanover, PA",2011,2012,31.8,31.4,-0.012578616352201324
566,Pennsylvania,"York-Hanover, PA",2012,2013,31.4,30.9,-0.01592356687898089
567,Pennsylvania,"York-Hanover, PA",2013,2014,30.9,31.1,0.0064724919093852055
568,Pennsylvania,"York-Hanover, PA",2014,2015,31.1,31.2,0.0032154340836012176
569,Pennsylvania,"York-Hanover, PA",2015,2016,31.2,30.8,-0.012820512820512775
570,Pennsylvania,"York-Hanover, PA",2016,2017,30.8,30.7,-0.003246753246753293
571,Pennsylvania,"York-Hanover, PA",2017,2018,30.7,31.4,0.02280130293159607
572,Pennsylvania,"York-Hanover, PA",2018,2019,31.4,32.5,0.03503184713375801
573,Pennsylvania,"York-Hanover, PA",2019,2020,32.5,30.9,-0.04923076923076927
574,Pennsylvania,"York-Hanover, PA",2020,2021,30.9,31.8,0.02912621359223308
575,Pennsylvania,"York-Hanover, PA",2021,2022,31.8,32.9,0.03459119496855339
576,Pennsylvania,"York-Hanover, PA",2022,2023,32.9,33.0,0.0030395136778115935
577,Pennsylvania,"York-Hanover, PA",2023,2024,33.0,32.6,-0.012121212121212078
578,Louisiana,"Slidell-Mandeville-Covington, LA",2007,2008,3.5,3.4,-0.0285714285714286
579,Louisiana,"Slidell-Mandeville-Covington, LA",2008,2009,3.4,3.2,-0.05882352941176463
580,Louisiana,"Slidell-Mandeville-Covington, LA",2009,2010,3.2,3.0,-0.06250000000000006
581,Louisiana,"Slidell-Mandeville-Covington, LA",2010,2011,3.0,3.1,0.03333333333333336
582,Louisiana,"Slidell-Mandeville-Covington, LA",2011,2012,3.1,3.2,0.03225806451612906
583,Louisiana,"Slidell-Mandeville-Covington, LA",2012,2013,3.2,3.4,0.06249999999999992
584,Louisiana,"Slidell-Mandeville-Covington, LA",2013,2014,3.4,3.2,-0.05882352941176463
585,Louisiana,"Slidell-Mandeville-Covington, LA",2014,2015,3.2,3.4,0.06249999999999992
586,Louisiana,"Slidell-Mandeville-Covington, LA",2015,2016,3.4,3.4,0.0
587,Louisiana,"Slidell-Mandeville-Covington, LA",2016,2017,3.4,3.3,-0.02941176470588238
588,Louisiana,"Slidell-Mandeville-Covington, LA",2017,2018,3.3,3.1,-0.06060606060606053
589,Louisiana,"Slidell-Mandeville-Covington, LA",2018,2019,3.1,3.1,0.0
590,Louisiana,"Slidell-Mandeville-Covington, LA",2019,2020,3.1,3.0,-0.03225806451612906
591,Louisiana,"Slidell-Mandeville-Covington, LA",2020,2021,3.0,3.2,0.06666666666666672
592,Louisiana,"Slidell-Mandeville-Covington, LA",2021,2022,3.2,3.3,0.03124999999999989
593,Louisiana,"Slidell-Mandeville-Covington, LA",2022,2023,3.3,3.4,0.03030303030303033
